contract_id,document_name,provider_names,signed_date,contract_type,name,Nome breve,abi,tax_code,vat_code,vat_group,pec_mail,courtesy_mail,referente fattura_mail,sdd,sdi_code,membership_id,recipient_id
pagopa-psp-352,CI327_A_BANCA DI CREDITO COOPERATIVO SAN GIUSEPPE DI MUSSOMELI,,07/02/2020,A,Banca di Credito Cooperativo San Giuseppe di Mussomeli - Società Cooperativa,BCC San Giuseppe di Mussomeli,08975,00056550858,15240741007,TRUE,08975.bcc@actaliscertymail.it,wnoto@mussomeli.bcc.it,,FALSE,,pagopa-psp-352,pagopa-psp-238
pagopa-psp-353,"CI328_A_BCC DI ALBA, LANGHE, ROERO E DEL CANAVESE","ABI08530,ICRAITMMEQ0",07/02/2020,A,"BCC di Alba, Langhe, Roero e del Canavese S.C.",BCC di Alba Langhe Roero e del Canavese,08530,00236570040,15240741007,TRUE,sistemipagamento@pec.bancadalba.bcc.it,sistemidipagamento@bancadalba.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-355,CI330_A_BANCA_NAZIONALE_DEL_LAVORO,ABI01005,07/02/2020,A,Banca Nazionale del Lavoro S.p.A.,Banca Nazionale del Lavoro,01005,09339391006,09339391006,TRUE,segr.divcorporate@pec.bnlmail.com;,Andrea.Recanatesi@bnlmail.com,,FALSE,,pagopa-psp-355,pagopa-psp-355
pagopa-psp-360,CI335_A_BANCA DI CREDITO COOPERATIVO DI CAGLIARI,"ICRAITRRUG0,ABI07096",07/02/2020,A,Banca di Credito Cooperativo di Cagliari Società Cooperativa,BCC di Cagliari,07096,02742900927,15240741007,TRUE,economato@bcccagliari.bcc.it,afanari@bcccagliari.bcc.it,economato@bcccagliari.bcc.it,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-361,CI336_A_BANCA POPOLARE VESUVIANA,ABI05602,07/02/2020,A,Banca Popolare Vesuviana Società Cooperativa,Banca Popolare Commerciale Società per Azioni,05602,06412660638,01536681214,FALSE,popves@legalmail.it,d.pastore@popves.it,,FALSE,,pagopa-psp-361,pagopa-psp-361
pagopa-psp-362,CI337_A_ALLIANZ BANK,ABI03589,07/02/2020,A,Allianz Bank Financial Advisors S.p.A.,Allianz Bank Financial Advisors,03589,09733300157,01333250320,TRUE,allianzbank@pec.allianzbank.it,marco.bosisio@allianzbank.it,,FALSE,,pagopa-psp-362,pagopa-psp-362
pagopa-psp-363,CI338_A_BCC di BARI E TARANTO,ABI07012,07/02/2020,A,Banca di Credito Cooperativo di Bari - Società Cooperativa,Banca di Bari e Taranto Credito Cooperativo,07012,04499160721,15240741007,TRUE,07012.bcc@actaliscertymail.it,amministrazione@bari.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-364,CI339_B_BANCA UBAE,ABI03598,07/02/2020,B,Banca Ubae S.p.A.,Banca Ubae,03598,00716130588,00925501009,FALSE,organizzazione@pec.ubae.it,sviluppo.organizzativo@ubae.it,,FALSE,,pagopa-psp-364,pagopa-psp-364
pagopa-psp-371,CI346_A_DEUTSCHE BANK S.P.A.,ABI03104,07/02/2020,A,Deutsche Bank S.p.A.,Deutsche Bank,03104,01340740156,01340740156,FALSE,dbspa3@actaliscertymail.it ,anna.locatelli@db.com,rosa.granata@db.com,FALSE,Y57L5RI,pagopa-psp-371,pagopa-psp-371
pagopa-psp-372,CI347_A_FIDEURAM - INTESA SANPAOLO PRIVATE BANKING,ABI03296,07/02/2020,A,Fideuram - Intesa Sanpaolo Private Banking S.p.A.,Fideuram - Intesa Sanpaolo Private Banking,03296,00714540150,11991500015,TRUE,direzionegenerale@pec.fideuram.it,gscicchitano@fideuram.it,,FALSE,,pagopa-psp-372,pagopa-psp-372
pagopa-psp-373,CI348_A_BANCA_POPOLARE_PUGLIA_E_BASILICATA,ABI05385,07/02/2020,A,Banca Popolare di Puglia e Basilicata - Società Cooperativa per Azioni,Banca Popolare di Puglia e Basilicata,05385,00604840777,00604840777,FALSE,DIREZIONE.GENERALE@PEC.BPPB.it,a.rubino@bppb.it,l.urbano@bppb.it,FALSE,,pagopa-psp-373,pagopa-psp-373
pagopa-psp-374,CI349_A_BANCA DEL PICENO,ABI08474,07/02/2020,A,Banca del Piceno Credito Cooperativo - Società Cooperativa,Banca del Piceno Credito Cooperativo,08474,00143690444,15240741007,TRUE,pec@bancadelpiceno.pecbcc.it,organizzazione@bancadelpiceno.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-55,CI019_A_BCC_FLUMERI,"ABI08553,CCRTIT2TFLU",07/02/2020,A,Banca di Credito Cooperativo di Flumeri - Società Cooperativa,BCC di Flumeri,08553,00686880642,02529020220,TRUE,bccflumeri@actalispec.it,bcc@bccflumeri.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-57,CI021_A_CASSA_RURALE_BINASCO,"ICRAITRRAQ0,ABI08386",07/02/2020,A,Cassa Rurale ed Artigiana di Binasco - Credito Cooperativo Società Cooperativa,Cassa Rurale ed Artigiana di Binasco - Credito Cooperativo,08386,00772010153,15240741007,TRUE,08386.bcc@actaliscertymail.it,elena.tornaghi@bcc8386.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-62,CI027_A_CASSA_RURALE_ADAMELLO,"CCRTIT2T05A,ABI08024",07/02/2020,A,Cassa Rurale Adamello Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Adamello,08024,00210910220,02529020220,TRUE,segreteria@pec.cr-adamello.it,incassiepagamenti@cr-adamello.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-64,CI029_A_CASSA_RURALE_ARTIGIANA_CASTELLANA_GROTTE,ABI08469,07/02/2020,A,Cassa Rurale ed Artigiana di Castellana Grotte Credito Cooperativo - Società Cooperativa,Cassa Rurale ed Artigiana di Castellana Grotte Credito Cooperativo,08469,00382410728,15240741007,TRUE,08469.direzione@actaliscertymail.it,nicola.iaia@castellana.bcc.it,contabilita@castellana.bcc.it,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-65,CI030_A_CASSA_RURALE_FVG,"ABI08622,CCRTIT2T96A",07/02/2020,A,Credito Cooperativo - Cassa Rurale ed Artigiana del Friuli Venezia Giulia - Società Cooperativa,Credito Cooperativo - Cassa Rurale ed Artigiana del Friuli Venezia Giulia,08622,00074360314,02529020220,TRUE,segreteria@pec.cassaruralefvg.it,servizi@cassaruralefvg.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-69,CI034_A_CASSA_RURALE_VALLAGARINA,"ABI08011,CCRTIT2T01A",07/02/2020,A,Cassa Rurale Vallagarina - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Vallagarina - BCC,08011,00148270226,02529020220,TRUE,segreteria@pec.crvallagarina.it,info@crvallagarina.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-71,CI036_A_BCC_LOCOROTONDO,ABI08607,07/02/2020,A,Banca di Credito Cooperativo di Locorotondo Cassa Rurale e Artigiana - Società Cooperativa,BCC di Locorotondo Cassa Rurale e Artigiana,08607,00369440722,02529020220,TRUE,segreteria@pec.bcclocorotondo.it,staff@bcclocorotondo.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-72,CI037_A_BANCA_ALTA_MURGIA,ABI07056,07/02/2020,A,Banca dell'Alta Murgia Credito Cooperativo - Società Cooperativa,Banca dell'Alta Murgia Credito Cooperativo,07056,05175940724,02529020220,TRUE,pec@pec.bccaltamurgia.it,backoffice@bccaltamurgia.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-73,CI038_A_BANCA_MALATESTIANA,"ICRAITRRE20,ABI07090,CCRTIT2TMAL",07/02/2020,A,Banca Malatestiana - Credito Cooperativo - Società Cooperativa,Banca Malatestiana - Credito Cooperativo,07090,03310710409,02529020220,TRUE,bm@postacer.bancamalatestiana.it,info@bancamalatestiana.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-77,CI042_A_BCC_TREVIGIANO,,07/02/2020,A,Credito Trevigiano - Banca di Credito Cooperativo - Società Cooperativa,Credito Trevigiano,08917,00274980267,15240741007,TRUE, creditotrevigiano@legalmail.it,backoffice@creditotrevigiano.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-79,CI044_A_BANCO_FIORENTINO,ABI08325,07/02/2020,A,Banco Fiorentino - Mugello Impruneta Signa - Credito Cooperativo - Società Cooperativa,Banco Fiorentino - Mugello Impruneta Signa - Credito Cooperativo,08325,06657430481,15240741007,TRUE,segreteria.direzione@pec.bancofiorentino.it,area.amministrativa@bancofiorentino.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-80,CI045_A_BCC_TERRA_D'OTRANTO ,"ICRAITRRCD0,ABI08445",07/02/2020,A,Banca di Credito Cooperativo di Terra d'Otranto - Società Cooperativa,BCC di Terra d'Otranto,08445,00198480758,15240741007,TRUE,08445.bcc@actaliscertymail.it,incassiepagamenti@terradotranto.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-82,CI047_A_CASSA_RURALE_VALSUGANA,"ABI08102,CCRTIT2T27A",07/02/2020,A,Cassa Rurale Valsugana e Tesino - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Valsugana e Tesino - BCC,08102,00103230223,02529020220,TRUE,segreteria@pec.cr-valsuganaetesino.net,lorenzo.ballerin@cr-valsuganaetesino.net,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-84,CI049_A_CASSA_RURALE_VAL_DI_NON,"CCRTIT2T73A,ABI08282",07/02/2020,A,Cassa Rurale Val di Non - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Val di non - Rotaliana e Giovo - BCC,08282,00104570221,02529020220,TRUE,segreteria@pec.crvaldinon.it,si@crvaldinon.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-87,CI052_A_Banca Alpi Marittime Credito Cooperativo Carrù,"ICRAITRRCI0,ABI08450",07/02/2020,A,Banca Alpi Marittime Credito Cooperativo Carrù - Società Cooperativa per Azioni,Banca Alpi Marittime Credito Cooperativo Carrù,08450,00195530043,15240741007,TRUE,direzionegenerale@pec.bancaalpimarittime.it,tesorerieportafoglio@bancaalpimarittime.it,,FALSE,9GHPHLV,pagopa-psp-87,pagopa-psp-87
pagopa-psp-90,CI055_A_BCC_MONTEPAONE,ABI08126,07/02/2020,A,Banca di Credito Cooperativo di Montepaone Società Cooperativa,Banca Montepaone - Credito Cooperativo,08126,01661590792,15240741007,TRUE,08126.BCC@ACTALISCERTYMAIL.it,economato@montepaone.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-93,CI058_A_CASSA_PADANA,"ABI08340,CCRTIT2TPAD",07/02/2020,A,Cassa Padana Banca di Credito Cooperativo Società Cooperativa,Cassa Padana BCC,08340,01741030983,02529020220,TRUE,segreteria@postacert.cassapadana.it,damiano.pincolini@cassapadana.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-95,CI060_A_CASSA RURALE ALTA VALSUGANA,"CCRTIT2T47A,ABI08178",07/02/2020,A,Cassa Rurale Alta Valsugana - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Alta Valsugana - BCC,08178,00109850222,02529020220,TRUE,segreteria@pec.cr-altavalsugana.net,incassiepagamenti@cr-altavalsugana.net,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-96,CI061_A_BCC_LAUDENSE,"CCRTIT2TLAU,ABI08794",07/02/2020,A,Banca di Credito Cooperativo Laudense - Lodi Società Cooperativa,BCC Lodi,08794,09900240152,02529020220,TRUE,08794.BCC@ACTALISCERTYMAIL.it,incassi.pagamenti@bcclaudense.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-97,CI062_A_BCC_FILOTTRANO_E_CAMERANO,"ICRAITRRF90,ABI08549",07/02/2020,A,Banca di Filottrano - Credito Cooperativo di Filottrano e Camerano - Società Cooperativa,Banca di Filottrano - Credito Cooperativo di Filottrano e Camerano,08549,00135400422,15240741007,TRUE,BCC.FILOTTRANO@LEGALMAIL.it,luciano.coppari@filottrano.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-98,CI063_A_BCC_BARLASSINA,"CCRTIT2TBAR,ABI08374",07/02/2020,A,Banca di Credito Cooperativo di Barlassina (Milano) - Società Cooperativa,BCC di Barlassina,08374,01434500151,02529020220,TRUE,INCASSIEPAGAMENTI@PEC.BCCBARLASSINA.it,stefano.colombo@bccbarlassina.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-99,CI064_A_BCC_CASTIGLIONE_MESSER_RAIMONDO,ABI08473,07/02/2020,A,Banca di Credito Cooperativo di Castiglione Messer Raimondo e Pianella - Società Cooperativa a Responsabilità Limitata,BCC di Castiglione Messer Raimondo e Pianella,08473,00925980674,15240741007,TRUE,08473.BCC@ACATLISCERTYMAIL.it,521dalosif@fedam.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-50,CI013_B_Banca Patrimoni Sella,"SENVITT1,ABI03211",12/02/2020,B,Banca Patrimoni Sella & C. S.p.A.,Banca Patrimoni Sella & C.,03211,08301100015,02675650028,TRUE,segreteria@pec.bancapatrimoni.it,roberta.caveggia@sella.it,,FALSE,PTEH38R,pagopa-psp-50,pagopa-psp-50
pagopa-psp-159,CI125_A_BANCA_DI_PESCIA_E_CASCINA,ABI08358,25/02/2020,A,Banca di Pescia e Cascina - Credito Cooperativo - Società Cooperativa,Banca di Pescia e Cascina - Credito Cooperativo,08358,00158450478,15240741007,TRUE,organizzazione@pec.bpc.bcc.it,andrea.dipaolo@bpc.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-48,CI011_A_LIS Pay Spa,"BIC32698,ABI32698",25/02/2020,A,LIS Pay Spa,LIS Pay,36000,08658331007,08658331007,FALSE,lispay@pec.lispay.it,luca.troiano@lispay.it ,,FALSE,MZO2A0U,pagopa-psp-51,pagopa-psp-48
pagopa-psp-74,CI039_A_BANCA_POPOLARE_CASSINATE,"POCAIT3C,ABI05372",25/02/2020,A,Banca Popolare del Cassinate Società Cooperativa per Azioni,Banca Popolare del Cassinate,05372,00121930606,00121930606,FALSE,bancapopolaredelcassinate@pec.it,m.calacci@bancapopolaredelcassinate.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-56,CI020_A_CASSA_RURALE_PRIMIERO,"ABI08140,CCRTIT2T38A",26/02/2020,A,Cassa Rurale Dolomiti di Fassa Primiero e Belluno - BCC - Società Cooperativa,Fpb Cassa di Fassa Primiero Belluno - BCC Società Cooperativa,08140,00135870228,02529020220,TRUE,servizi@pec.crdolomiti.it,organizzazione@crdolomiti.it,fatture@crdolomiti.it ,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-58,CI022_A_CASSA_RURALE_SAN_GIACOMO,ABI08393,26/02/2020,A,Cassa Rurale ed Artigiana di Borgo San Giacomo (Brescia) - Credito Cooperativo - Società Cooperativa,Cassa Rurale ed Artigiana di Borgo San Giacomo - Credito Cooperativo,08393,00453000176,02529020220,TRUE,SEGRETERIA@PEC.BORGOSG.BCC.it,organizzazione@cradiborgo.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-59,CI023_A_BCC_AQUARA,"ICRAITRR9I0,ABI08342,CCRTIT2TAQU",26/02/2020,A,Banca di Credito Cooperativo di Aquara Società Cooperativa,BCC di Aquara,08342,00639000652,02529020220,TRUE,segreteria@pec.bccaquara.it,nicolino.pagano@bccaquara.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-60,CI024_A_BANCA_VALSABBINA,"BCVAIT2V,ABI05116",26/02/2020,A,Banca Valsabbina Società Cooperativa per Azioni,Banca Valsabbina,05116,00283510170,00549950988,FALSE,ORGANIZZAZIONE@PEC.LAVALSABBINA.it,ORGANIZZAZIONE@LAVALSABBINA.it,,FALSE,75HCYT1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-61,CI025_A_BCC_SAN_MICHELE_CALTANISSETTA,ABI08979,27/02/2020,A,Banca di Credito Cooperativo San Michele di Caltanissetta e Pietraperzia - Società Cooperativa per Azioni,BCC San Michele di Caltanissetta e Pietraperzia,08979,00041190851,15240741007,TRUE,08979.bcc@actaliscertymail.it,michele.mastrosimone@caltanissetta.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-70,CI035_A_BANCA_MONTE_PRUNO,"CCRTIT2TMPR,ABI08784",27/02/2020,A,"Banca Monte Pruno - Credito Cooperativo di Fisciano, Roscigno e Laurino - Società Cooperativa",Banca Monte Pruno - Credito Cooperativo di Fisciano Roscigno e Laurino,08784,00269570651,02529020220,TRUE,segreteria@pec.bccmontepruno.it,elisabetta.giordano@bccmontepruno.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-63,CI028_A_BCC_BERGAMO_E_VALLI,ABI08869,28/02/2020,A,Banca di Credito Cooperativo Bergamo e Valli - Società Cooperativa,BCC Bergamo e valli,08869,00312270168,15240741007,TRUE,08869.bcc@actaliscertymail.it,organizzazione@bgv.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-66,CI031_A_ROMAGNABANCA_CREDITO_COOPERATIVO,"ICRAITRRNO0,ABI08852,CCRTIT2TRMB",28/02/2020,A,RomagnaBanca Credito Cooperativo Romagna Est e Sala di Cesenatico S.C.,Romagnabanca Credito Cooperativo Romagna Est e Sala di Cesenatico,08852,04302260403,02529020220,TRUE,info@pec.romagnabanca.it,valter.capriotti@romagnabanca.it,contabilita@romagnabanca.it,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-67,CI032_A_BANCA_POPOLARE_DELL'ALTO_ADIGE,"BPAAIT2B,ABI05856",28/02/2020,A,Banca Popolare dell'Alto Adige S.p.A. (Südtiroler Volksbank A.G.),Banca Popolare dell'Alto Adige,05856,00129730214,00129730214,FALSE,ufficiopagamenti@pec.volksbank.it,Flavio.Dall.Agnol@volksbank.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-68,CI033_A_CENTROVENETO_BASSANO_BANCA (subentra BANCA DEL VENETO CENTRALE - CREDITO COOPERATIVO – SOC. COOP. a seguito di fusione),"CCRTIT2TBCV,ABI08590",28/02/2020,A,CentroVeneto Bassano Banca - Credito Cooperativo - Società Cooperativa,Banca del Veneto Centrale - Credito Cooperativo,08590,01405390244,02529020220,TRUE,bancadelcentroveneto@postacert.centroveneto.it,organizzazione@centroveneto.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-75,CI040_A_BCC DI SAN MARCO DEI CAVOTI,ABI08997,28/02/2020,A,Banca di Credito Cooperativo di San Marco dei Cavoti e del Sannio-Calvi - Società Cooperativa,BCC di San Marco dei Cavoti e del Sannio-Calvi,08997,00064400625,15240741007,TRUE,info@pec.bccsanmarcocavoti.it,patrizio.ricci@bccsanmarcocavoti.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-92,CI057_A_CASSA RURALE VAL DI FIEMME,"CCRTIT2T50A,ABI08184",28/02/2020,A,Cassa Rurale Val di Fiemme - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Val di Fiemme - BCC,08184,00104040225,02529020220,TRUE,servizi@pec.cr-fiemme.net,diego.delvai@crvaldifiemme.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-152,CI118_A_BANCA_DI_PESARO,"ICRAITRRMY0,ABI08826",02/03/2020,A,Banca di Pesaro Credito Cooperativo - Società Cooperativa,Banca di Pesaro Credito Cooperativo,08826,00128830411,15240741007,TRUE,bancadipesaro@legalmail.it,sist.pagamento@pesaro.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-76,CI041_A_CITYPOSTE PAYMENT,"CIPYIT31K,ABI36024,CIPYIT31",02/03/2020,A,CityPoste Payment S.p.A.,CityPoste Payment,36024,01806800676,01806800676,FALSE,cpp@arubapec.it,fmarsilii@cppspa.it,,FALSE,557VX9J,pagopa-psp-183,pagopa-psp-54
pagopa-psp-78,CI043_A_BANCA_SVILUPPO,ABI03139,02/03/2020,A,Banca per lo Sviluppo della Cooperazione di Credito S.p.A.,Banca Sviluppo - Credito Cooperativo,03139,05852011005,15240741007,TRUE,bancasviluppo.pec@actaliscertymail.it,mazzonim@sviluppo.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-85,CI050_A_BANCA_POPOLARE_DI_FONDI,ABI05296,02/03/2020,A,Banca Popolare di Fondi - Società Cooperativa,Banca Popolare di Fondi,05296,00076260595,00076260595,FALSE,segreteria@pec.bpfondi.it,GIORGIO.DIFONZO@BPFONDI.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-150,CI116_A_BCC_MASSAFRA,ABI07094,03/03/2020,A,Banca di Credito Cooperativo di Massafra - Società Cooperativa,BCC di Massafra,07094,02425620735,15240741007,TRUE,bccmassafra@pec.bccmassafra.it,antonio.fina@bccmassafra.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-151,CI117_A_PRIMA_CASSA_CREDITO_COOPERATIVO_FVG,"ABI08637,CCRTIT2T99A",03/03/2020,A,PrimaCassa - Credito Cooperativo FVG - Società Cooperativa,Primacassa - Credito Cooperativo Fvg,08637,00249930306,02529020220,TRUE,info@pec.primacassafvg.it,organizzazione@primacassafvg.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-185,CI151_A_BANCA_LAZIO_NORD,"CCRTIT2TVIT,ABI08931",03/03/2020,A,Banca Lazio Nord Credito Cooperativo - Società Cooperativa per Azioni,Banca Lazio Nord Credito Cooperativo,08931,00057680563,02529020220,TRUE,lnbanca@pec.bancalazionord.it,giancarlo.frabotta@bancalazionord.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-83,CI048_A_CASSA_RURALE_GIUDICARIE_VALSABBIA,"CCRTIT2T20A,ABI08078",03/03/2020,A,Cassa Rurale Giudicarie Valsabbia Paganella - Banca di Credito Cooperativo - Società Cooperativa,La Cassa Rurale - Credito Cooperativo Adamello Giudicarie Valsabbia Paganella,08078,00158520221,02529020220,TRUE,info@pec.lacassarurale.it,a.tanel@lacassarurale.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-141,CI107_A_CRA_BOVES,"ICRAITRRB10,ABI08397,CCRTIT2TBOV",04/03/2020,A,Cassa Rurale ed Artigiana di Boves - Banca di Credito Cooperativo (Boves-Cuneo) - Società Cooperativa,Cassa Rurale ed Artigiana di Boves - BCC,08397,00254540040,02529020220,TRUE,craboves@legalmail.it,contabilita@bovescra.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-144,CI110_A_BANCA_DI_ANDRIA,ABI07101,04/03/2020,A,Banca di Andria di Credito Cooperativo - Società Cooperativa per Azioni a Responsabilità Limitata,Banca di Andria di Credito Cooperativo,07101,06059120722,15240741007,TRUE,bancadiandria@pec.it,n.bitetto@andria.bcc.it,f.bruno@andria.bcc.it,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-145,CI111_A_BCC_VALPOLICELLA_BENACO,"ICRAITRR8R0,ABI08315",04/03/2020,A,Valpolicella Benaco Banca Credito Cooperativo (Verona) Società Cooperativa,Valpolicella Benaco Banca Credito Cooperativo,08315,01548170230,15240741007,TRUE,info@pec.valpolicellabenacobanca.it,serviziaccentrati@vbbanca.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-81,CI046_A_BCC_ARBOREA,"ICRAITRRA20,ABI08362",04/03/2020,A,Banca di Credito Cooperativo di Arborea - Società Cooperativa,BCC di Arborea,08362,00359060951,15240741007,TRUE,bccarborea@legalmail.it,cigagna.sandro@arborea.bcc.it,,FALSE,9GHPHLV,pagopa-psp-81,pagopa-psp-81
pagopa-psp-120,CI086_A_BCC_SANGRO_TEATINA,"ICRAITRRQW0,ABI08968",05/03/2020,A,Banca di Credito Cooperativo Sangro Teatina di Atessa,BCC di Abruzzi e Molise,08968,00086890696,02529020220,TRUE,bccsangroteatina@legalmail.it,dimarcof@bccsangro.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-89,CI054_A_CASSA RURALE VAL DI SOLE,"ABI08163,CCRTIT2T43A",05/03/2020,A,Cassa Rurale Val di Sole - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Val di Sole - BCC,08163,01258070224,02529020220,TRUE,crvaldisole@pec.cooperazionetrentina.it,diego.podetti@cr-valdisole.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-91,CI056_A_VICENTINO_POJANA_MAGGIORE ,"ICRAITRRKC0,ABI08732",05/03/2020,A,Banca di Credito Cooperativo Vicentino - Pojana Maggiore (Vicenza) - Società Cooperativa,BCC Vicentino - Pojana Maggiore,08732,00152400248,15240741007,TRUE,bccvicentino.segreteria@legalmail.it,organizzazione@bccvicentino.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-102,CI067_A_BANCA_DI_SCONTO_SANTA_MARIA_CAPUA_VETERE,ABI03235,06/03/2020,A,Banca di Sconto e Conti Correnti di Santa Maria Capua Vetere S.p.A.,Banca di Sconto,03235,00136290616,00136290616,FALSE,INFOPEC@PEC.BANSCO.it,venturellig@bansco.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-86,C051_A_CASSA RURALE ED ARTIGIANA DI BRENDOLA (subentra Banca delle Terre Venete Credito Cooperativo S.c.p.a a seguito di fusione),"ICRAITRRB30,ABI08399",06/03/2020,A,Cassa Rurale e Artigiana di Brendola Credito Cooperativo - Società Cooperativa,Banca delle Terre Venete Credito Cooperativo Società Cooperativa,08399,00275710242,15240741007,TRUE,08399.incassi@actaliscertymail.it,ufficio.incassi@crabrendola.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-88,CI053_A_BANCA_CAMBIANO_1884,"ABI08425,CRACIT33",06/03/2020,A,Banca Cambiano 1884 S.p.A.,Banca Cambiano 1884,08425,02599341209,02599341209,FALSE,pec@pec.bancacambiano.it,monetica@bancacambiano.it,,FALSE,,pagopa-psp-88,pagopa-psp-88
pagopa-psp-94,CI059_A_CASSA_RURALE_ PALIANO,"ICRAITRRJX0,ABI08717",06/03/2020,A,Credito Cooperativo Cassa Rurale ed Artigiana di Paliano Società Cooperativa,Credito Cooperativo Cassa Rurale ed Artigiana di Paliano,08717,00134660604,15240741007,TRUE,08717.bcc@actaliscertymail.it,arnaldo.prili@paliano.bcc.it,marco.calselli@paliano.bcc.it,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-126,CI092_A_CASSA_RURALE_ROTALIANA,"ABI08139,CCRTIT2T37A",09/03/2020,A,Cassa Rurale Rotaliana e Giovo - Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale Rotaliana e Giovo,08139,00158680223,02529020220,TRUE,segreteria@pec.cr-rotalianagiovo.net,Segreteriagenerale@cr-rotalianagiovo.net,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
